Percent Change,High Percent,Low Percent,Day,Month,Year,DayOfWeek,Y
0.977697704,1.002301919,0.970944399,16,10,3,2,0.979588838
0.979588838,1.014724264,0.99300035,17,10,3,3,1.009112044
1.009112044,1.005338585,0.971350006,18,10,3,4,0.984541637
0.984516864,1.014078482,0.99296705,19,10,3,5,1.001132318
1.001144899,1.041609068,0.991479629,20,10,3,6,1.033428004
1.033515973,1.011089359,0.991682981,21,10,3,0,0.998066658
0.997969383,1.009954431,0.976886712,22,10,3,1,0.978555937
0.978507201,1.00298842,0.912613622,23,10,3,2,0.931017308
0.930992404,1.003303552,0.98522095,24,10,3,3,0.992764284
0.992777659,1.171754594,0.997588511,25,10,3,4,1.166446624
1.166460096,1.217314977,0.931095814,26,10,3,5,1.066086113
1.066086113,1.058782744,0.983793036,27,10,3,6,1.032392261
1.032446428,1.035340657,0.965624705,28,10,3,0,0.966117879
0.966044428,1.035279422,0.991180144,29,10,3,1,1.022245153
1.022245153,1,0.958252314,30,10,3,2,0.973074921
0.973074921,1.02413217,0.978346564,31,10,3,3,0.999421265
0.999475862,1.01281533,0.989522675,1,11,3,4,1.00841245
1.008434301,1.013694029,0.99684734,2,11,3,5,1.00761622
1.007605387,1.006300737,0.977904414,3,11,3,6,0.989011343
0.989054352,1.032798113,0.992977269,4,11,3,0,1.021492167
1.021459554,1.006023776,0.978480433,5,11,3,1,0.990921765
0.990964336,1.012178881,0.994791219,6,11,3,2,1.002974912
1.003007131,1.0029767,0.977599794,7,11,3,3,0.987611359
0.987622066,1.003382627,0.94566113,8,11,3,4,0.951710829
0.951699987,1.011323635,0.9964457,9,11,3,5,1.003007485
1.003030269,1.032732518,0.995320681,10,11,3,6,1.026360921
1.026372278,1.003264394,0.957120251,11,11,3,0,0.966802775
0.966858104,1.011879964,0.986071371,12,11,3,1,1.008606679
1.00867535,1.001872192,0.989549766,13,11,3,2,0.996584668
0.996561975,1.001924194,0.980974393,14,11,3,3,0.986143529
0.986097986,1.01166174,0.974170977,15,11,3,4,0.978697118
0.978685572,1.006677521,0.996991576,16,11,3,5,1.002489323
1.002501121,1.015804834,0.99006755,17,11,3,6,1.00145927
1.001518111,1.000705028,0.953009882,18,11,3,0,0.96452534
0.964443087,1.004617615,0.978690742,19,11,3,1,0.992446118
0.992446118,1.009489669,0.991222363,20,11,3,2,0.994303743
0.994316019,1.003728671,0.928426797,21,11,3,3,0.941785811
0.941785811,1.009570131,0.893889537,22,11,3,4,0.953407884
0.953289896,1.009750261,0.975534958,23,11,3,5,1.007219869
1.007343638,1.002607509,0.941283276,24,11,3,6,0.945351536
0.945351536,1.061822173,0.943694312,25,11,3,0,1.027567981
1.02755354,1.030075188,0.990106106,26,11,3,1,1.00664746
1.00664746,1.0661892,0.959876026,27,11,3,2,1.04855643
1.04855643,1.01716241,0.98269113,28,11,3,3,0.988829122
0.988815807,1.053685401,0.998074489,29,11,3,4,1.042563219
1.042563219,1.005811926,0.965128444,30,11,3,5,0.974672918
0.974660002,1,0.959968197,1,12,3,6,0.980109985
0.980043729,1.005124461,0.969942806,2,12,3,0,0.986789978
0.986776457,1.012510105,0.990271441,3,12,3,1,0.999136762
0.999150464,1.056267914,0.975548211,4,12,3,2,0.988000384
0.988027812,1.037712017,0.997140716,5,12,3,3,1.027010521
1.027010521,1.020664396,0.990620608,6,12,3,4,1.017785707
1.017731647,1.008671518,0.994581961,7,12,3,5,0.997410496
0.997397217,1.00873409,0.987471375,8,12,3,6,1.001810726
1.001863983,1.013448862,0.97299596,9,12,3,0,0.977540931
0.977594089,1.005994943,0.977692287,10,12,3,1,0.98361926
0.983632854,1.006716604,0.990740485,11,12,3,2,0.996157992
0.996157992,1.008934517,0.988429523,12,12,3,3,1
1.000055494,1.011042672,0.998876311,13,12,3,4,1.006492426
1.006492426,1.001681553,0.970793362,14,12,3,5,0.975962069
0.975962069,1.013416563,0.993362332,15,12,3,6,1.006736527
1.006736527,1.003450936,0.962979589,16,12,3,0,0.968436557
0.968436557,1.005794162,0.952415441,17,12,3,1,0.957963352
0.957992323,1.117063582,0.977122552,18,12,3,2,1.100173887
1.100234369,1.010664614,0.967415205,19,12,3,3,0.984758947
0.984758947,1.007382597,0.991933571,20,12,3,4,1.00431233
1.00431233,1.00016675,0.990717581,21,12,3,5,0.994413874
0.994427769,1.048181323,0.998001761,22,12,3,6,1.047440717
1.047496611,1.025052693,0.970651797,23,12,3,0,0.97686828
0.97681492,1.015131651,0.981331258,24,12,3,1,0.992611712
0.992611712,1.037711707,0.983847667,25,12,3,2,0.994015107
0.994042623,1.026200692,0.993397924,26,12,3,3,0.998048443
0.998034602,1.011510512,0.988586565,27,12,3,4,1.007058856
1.007086592,1.015698371,0.999256393,28,12,3,5,1.008207218
1.008220989,1.026947662,0.997459572,29,12,3,6,1.010366587
1.010366587,1.003163231,0.979263265,30,12,3,0,0.981655965
0.981615411,1.009571025,0.987041245,31,12,3,1,0.99103491
0.99103491,1.008754377,0.997721083,1,1,4,2,1.000472458
1.000458563,1.001375057,0.958567718,2,1,4,3,0.967679209
0.967693098,1.062551133,0.988086865,3,1,4,4,1.053967935
1.054254998,1.011980776,0.992689004,4,1,4,5,1.004315802
1.004315802,1.016836569,0.995770524,5,1,4,6,0.999417091
0.999430647,1.055679136,0.99919974,6,1,4,0,1.05242384
1.05242384,1.054503744,0.999355595,7,1,4,1,1.051114176
1.050920854,1.034607932,0.96892399,8,1,4,2,0.988398617
0.988447671,1.00073201,0.96516129,9,1,4,3,0.973002481
0.973014888,1.043978323,0.9815365,10,1,4,4,1.04394007
1.044029327,1.009172183,0.978089352,11,1,4,5,0.980006839
0.979909133,1.020764523,0.993743223,12,1,4,6,1.020477858
1.020565104,1.001025854,0.985357156,13,1,4,0,0.990608551
0.990584126,1.097087977,1,14,1,4,1,1.088519578
1.088359306,1.008620397,0.975939918,15,1,4,2,0.998912539
0.998889883,1.003617559,0.975924519,16,1,4,3,0.989657636
0.989634955,1.031902094,0.994178785,17,1,4,4,1.021359735
1.021348276,1.00777516,0.988959946,18,1,4,5,1.000370246
1.000370246,1.029990018,0.959231968,19,1,4,6,0.976436414
0.976380337,1.003951434,0.980874599,20,1,4,0,0.992671468
0.992682955,1.0148461,0.986345753,21,1,4,1,1.010483684
1.01052997,1.008290393,0.9860071,22,1,4,2,0.993759304
0.993759304,1.001014,0.957492654,23,1,4,3,0.96849686
0.968473815,1.013932349,0.980689836,24,1,4,4,1.004164238
1.004164238,1.000912333,0.98072252,25,1,4,5,0.988352943
0.988352943,1.031912343,0.995600364,26,1,4,6,1.031912343
1.031948307,1.04356362,0.997386183,27,1,4,0,1.030029856
1.030029856,1.058974128,1,28,1,4,1,1.057598177
1.057598177,1.005481322,0.98652064,29,1,4,2,0.991639384
0.991660713,1.029024314,0.990332398,30,1,4,3,1.022389263
1.022496801,1.00175636,0.969921016,31,1,4,4,0.983256734
0.983277768,1.011712107,0.994887318,1,2,4,5,1.003454804
1.003444108,1.008943133,0.978851996,2,2,4,6,0.995032777
0.995000799,1.026589249,0.990197759,3,2,4,0,0.995929124
0.995918411,1.005485936,0.988963588,4,2,4,1,0.988963588
0.988985102,1.057939331,0.998455531,5,2,4,2,1.045431309
1.045431309,1.025291829,0.992124264,6,2,4,3,1.016667013
1.01665661,1.010294825,0.996602503,7,2,4,4,1.004779009
1.004645975,1.011601968,0.98532183,8,2,4,5,1.00796553
1.007955344,1.026446632,0.998716575,9,2,4,6,1.025880712
1.025880712,1.00297493,0.962892183,10,2,4,0,0.970703837
0.970693986,1.046691699,0.986919018,11,2,4,1,1.038106353
1.038086056,1.020167558,1,12,2,4,2,1.008641843
1.009052428,1.015568839,0.980139315,13,2,4,3,0.991590696
0.991629448,1.013375018,0.98922378,14,2,4,4,1.00952567
1.009818768,1.003270124,0.951209365,15,2,4,5,0.958562307
0.958533282,1.015039264,0.974514,16,2,4,6,1.002513273
1.002452712,1.001993616,0.953401734,17,2,4,0,0.976811623
0.976821692,1.05448642,0.989702623,18,2,4,1,1.04709581
1.047116425,1.007117122,0.927716418,19,2,4,2,0.945937432
0.946183529,1.00723062,0.983041854,20,2,4,3,0.999011642
0.998990834,1.015090292,0.997115244,21,2,4,4,1.008570952
1.008570952,1.002271671,0.988156332,22,2,4,5,0.997026176
0.99701585,1.032105721,0.999772153,23,2,4,6,1.02973404
1.029785824,1.003801593,0.956130823,24,2,4,0,0.971789766
0.971779709,1.001003871,0.959348416,25,2,4,1,0.964253928
0.964243578,1.005473806,0.930761718,26,2,4,2,0.944532097
0.944510631,1.019113419,0.970273065,27,2,4,3,1.002102249
1.002272701,1.008911464,0.958254442,28,2,4,4,0.986099931
0.98605458,1.011107151,0.981913511,29,2,4,5,0.982361937
0.982373435,1.022636298,0.987523116,1,3,4,6,0.999555233
0.999262623,1.049698389,0.995970717,2,3,4,0,1.043021962
1.043174231,1.000628783,0.973411482,3,3,4,1,0.983752709
0.983741481,1.009016927,0.990686314,4,3,4,2,0.99961193
0.99961193,1.044462714,0.999269231,5,3,4,3,1.034528825
1.03456308,1.011544489,0.993852504,6,3,4,4,1.008189303
1.008123082,1.005101706,0.968743842,7,3,4,5,0.973024458
0.973024458,1.000022503,0.901831724,8,3,4,6,0.903946984
0.904138257,1.015306503,0.951828069,9,3,4,0,0.987207248
0.987207248,1.02678684,0.975696458,10,3,4,1,0.994730871
0.994844321,1.010694239,0.963748559,11,3,4,2,1.005448486
1.005461157,1.003515979,0.572966025,12,3,4,3,0.608176227
0.606815203,1.232409869,0.803601097,13,3,4,4,1.159723376
1.160782522,1.008140409,0.907467707,14,3,4,5,0.927237271
0.927273053,1.131277856,0.987979702,15,3,4,6,1.035385595
1.035404889,1.0005404,0.834395498,16,3,4,0,0.937313655
0.937350924,1.080036579,0.983360503,17,3,4,1,1.045902747
1.045823228,1.021365978,0.954416713,18,3,4,2,1.019141939
1.018723744,1.190382893,0.980743395,19,3,4,3,1.151664428
1.15158979,1.111235336,0.931395424,20,3,4,4,1.005460496
1.005509106,1.037498389,0.948659275,21,3,4,5,0.996873791
0.996986593,1.033538606,0.932809646,22,3,4,6,0.941036707
0.941020543,1.127567846,0.980900034,23,3,4,0,1.11111302
1.111095843,1.053394756,0.98639624,24,3,4,1,1.042635419
1.042666337,1.027487842,0.959939509,25,3,4,2,0.99022951
0.990081248,1.014226029,0.979604367,26,3,4,3,1.00706809
1.007127989,1.013114267,0.940049067,27,3,4,4,0.947647015
0.947647015,1.000141212,0.948708696,28,3,4,5,0.978080773
0.978002322,1.00410704,0.944827697,29,3,4,6,0.945004171
0.945004171,1.116477659,0.996961157,30,3,4,0,1.08498574
1.085002716,1.019089046,0.992990252,31,3,4,1,1.003348406
1.00333276,1.03881542,0.960233298,1,4,4,2,1.035259809
1.035306593,1.081927457,0.989320359,2,4,4,3,1.024356811
1.024266434,1.033294607,0.974073148,3,4,4,4,0.990588097
0.990588097,1.033061655,0.991567571,4,4,4,5,1.018037679
1.018052525,1.004651841,0.974990886,5,4,4,6,0.987633977
0.98764856,1.083008505,0.999601347,6,4,4,0,1.082609851
1.082609851,1.014729348,0.968550114,7,4,4,1,0.979938082
0.979992635,1.029294701,0.995477065,8,4,4,2,1.024437764
1.024423848,1,0.970004483,9,4,4,3,0.990205268
0.990205268,1.000740842,0.926889834,10,4,4,4,0.941569488
0.941514611,1.010010637,0.985778192,11,4,4,5,1.000743148
1.000757719,1.04235647,0.987943913,12,4,4,6,1.007236564
1.007309367,1.000318006,0.956693312,13,4,4,0,0.988898686
0.98897096,1.018854687,0.989301061,14,4,4,1,1.001330059
1.001388523,1.011413892,0.965641557,15,4,4,2,0.967568199
0.967568199,1.080041031,0.983617686,16,4,4,3,1.068863043
1.068847958,1.008086938,0.988751676,17,4,4,4,0.992985675
0.992999788,1.031765659,0.999374636,18,4,4,5,1.027700792
1.027715004,1.000981897,0.979006763,19,4,4,6,0.9850641
0.9850641,1.011877185,0.950624044,20,4,4,0,0.959370481
0.959356442,1.012570609,0.991351304,21,4,4,1,1.001331694
1.001331694,1.043098283,0.99697479,22,4,4,2,1.03951772
1.039503106,1.076285007,0.98927286,23,4,4,3,1.052820268
1.053213924,1.01230761,0.990949501,24,4,4,4,1.001668602
1.001681951,1.024080811,0.992950332,25,4,4,5,1.004864137
1.004864137,1.018434035,0.997360883,26,4,4,6,1.018367726
1.018434035,1.011602469,0.994569888,27,4,4,0,1.011276923
1.011276923,1.000527942,0.985745558,28,4,4,1,0.997540561
0.997514808,1.151264409,0.997805517,29,4,4,2,1.132211135
1.132172409,1.076038127,0.960652635,30,4,4,3,0.983855152
0.983809546,1.047713418,0.999119208,1,5,4,4,1.022367476
1.022367476,1.018658747,0.994298087,2,5,4,5,1.01640292
1.016391584,1.022718655,0.975017287,3,5,4,6,0.990999532
0.990999532,1.006752574,0.962601992,4,5,4,0,0.998784537
0.998728265,1.023044331,0.991683757,5,5,4,1,1.014288612
1.014243537,1.041452792,0.991445015,6,5,4,2,1.016754439
1.016898873,1.09617927,0.990396277,7,5,4,3,1.090366777
1.090399554,1.003817597,0.97508041,8,5,4,4,0.982575325
0.982555285,1.010656741,0.972221089,9,5,4,5,0.974362635
0.97429125,1.001622374,0.864495128,10,5,4,6,0.914684056
0.914558453,1.044863578,0.942547153,11,5,4,0,0.981940121
0.980795642,1.046057084,0.996849401,12,5,4,1,1.028472076
1.028483745,1.064749997,0.998320834,13,5,4,2,1.055004028
1.055004028,1.063320679,0.996461871,14,5,4,3,1.051587856
1.051609365,1.004192829,0.943202503,15,5,4,4,0.952897143
0.952907369,1.02799927,0.990867237,16,5,4,5,1.006589326
1.006278104,1.052193759,0.994795555,17,5,4,6,1.032111853
1.032186507,1.026016697,0.984088279,18,5,4,0,1.005403786
1.005414118,1.015733547,0.976147902,19,5,4,1,1.004367575
1.004336745,1.005760769,0.958600225,20,5,4,2,0.973324465
0.973252839,1.00583498,0.928718617,21,5,4,3,0.952415997
0.952331889,1.021560575,0.988286856,22,5,4,4,1.012309289
1.012320329,1.014547755,0.992268097,23,5,4,5,1.000785186
1.000883334,1.012432038,0.950555138,24,5,4,6,0.951001863
0.950980072,1.026523831,0.992907883,25,5,4,0,1.019500458
1.019443171,1.010890455,0.979342976,26,5,4,1,0.99379615
0.993773672,1.041685987,0.997319702,27,5,4,2,1.040351492
1.040430657,1.044674884,0.99123894,28,5,4,3,1.040479141
1.040609578,1.002412936,0.977510602,29,5,4,4,0.984477824
0.984477824,1.03237204,0.99234997,30,5,4,5,1.028403786
1.028446227,1.000278554,0.970421649,31,5,4,6,0.975435628
0.975404678,1.0896187,0.99737691,1,6,4,0,1.077719604
1.077867682,1.001628936,0.917238266,2,6,4,1,0.934930868
0.934871991,1.01471607,0.988947203,3,6,4,2,1.01471607
1.01471607,1.020398875,0.981763075,4,6,4,3,1.013157895
1.013116518,1.005319583,0.98312232,5,6,4,4,0.983377578
0.983336737,1.010622171,0.991558334,6,6,4,5,1.004028741
1.004028741,1.012637544,0.973918259,7,6,4,6,1.007549433
1.007632167,1.004597984,0.991676417,8,6,4,0,1.003540858
1.003520332,1.008130746,0.983523733,9,6,4,1,0.999089765
0.999089765,1.020688314,0.994052494,10,6,4,2,1.011260339
1.011270576,1.006711274,0.92511312,11,6,4,3,0.939699764
0.939750377,1.028415395,0.996305352,12,6,4,4,1.019701197
1.019690425,1.001943696,0.989795595,13,6,4,5,1.000507051
1.00044367,1.000422355,0.978217027,14,6,4,6,0.986759162
0.98678028,1.015429886,0.955069285,15,6,4,0,1.008549569
1.00857097,1.016073247,0.995087846,16,6,4,1,1.010386607
1.010397216,1.002100046,0.972132387,17,6,4,2,0.993804864
0.993804864,1.001669379,0.981478351,18,6,4,3,0.99191725
0.992149695,1.00358881,0.985016453,19,6,4,4,0.991874594
0.991874594,1.008642903,0.987738888,20,6,4,5,1.004809963
1.004809963,1.005599008,0.992488353,21,6,4,6,0.993332479
0.993343164,1.048986178,0.998849029,22,6,4,0,1.041650083
1.041671597,1.003273475,0.989456727,23,6,4,1,0.993876434
0.993876434,1.004446938,0.958273591,24,6,4,2,0.966481724
0.966357043,1.002849217,0.970088595,25,6,4,3,0.99426931
0.99426931,1.005298729,0.979735064,26,6,4,4,0.990537983
0.990592052,1.00327493,0.967774685,27,6,4,5,0.983385186
0.983396103,1.019659429,0.993539363,28,6,4,6,1.012832467
1.012699258,1.011652124,0.9902223,29,6,4,0,1.006861928
1.006927698,1.001502286,0.987949053,30,6,4,1,0.994491618
0.994546048,1.016758064,0.996190851,1,7,4,2,1.010289079
1.010289079,1.003228637,0.970985601,2,7,4,3,0.984311856
0.984301022,1.003896533,0.99624656,3,7,4,4,0.998029719
0.998029719,1.012705275,0.998069945,4,7,4,5,1.007422439
1.00741141,1.001675005,0.977863657,5,7,4,6,0.994164851
0.994099165,1.031121977,0.99810581,6,7,4,0,1.028478922
1.028456896,1.003469396,0.986133122,7,7,4,1,0.991133765
0.991165889,1.021822975,0.997493599,8,7,4,2,1.018754794
1.018776401,1.000466591,0.973054368,9,7,4,3,0.97938516
0.979735104,1.007663167,0.988407836,10,7,4,4,1.004989718
1.005065483,1.001044606,0.989058563,11,7,4,5,0.994346206
0.994443128,1.011219164,0.993090901,12,7,4,6,1.007212319
1.007179831,1.003128864,0.99001129,13,7,4,0,0.993882049
0.993828289,1.003429585,0.988380522,14,7,4,1,1.001114345
1.001135983,1.001793896,0.990825192,15,7,4,2,0.994067174
0.994067174,1.002772131,0.984052094,16,7,4,3,0.993107722
0.993118593,1.005090089,0.995194518,17,7,4,4,1.002233071
1.002233071,1.004696477,0.996821687,18,7,4,5,1.001572774
1.001561852,1.005965039,0.993053511,19,7,4,6,1.004132997
1.004143902,1.00111858,0.992593477,20,7,4,0,0.995036978
0.995026118,1.028879212,0.999214171,21,7,4,1,1.024557153
1.024568067,1.014455547,0.990263545,22,7,4,2,1.013454205
1.013443552,1.013969475,0.993430457,23,7,4,3,1.009039691
1.008997645,1.002812734,0.987634386,24,7,4,4,0.994499542
0.994530794,1.019127028,0.998900144,25,7,4,5,1.016487373
1.015010422,1.040928793,0.995448916,26,7,4,6,1.0250258
1.02504644,1.144401824,0.996164185,27,7,4,0,1.109748608
1.103536803,1.007754696,0.992017225,28,7,4,1,0.995201212
0.995192088,1.039244986,0.98747754,29,7,4,2,1.018105313
1.018096146,1.005276522,0.978011489,30,7,4,3,0.999135587
0.9991626,1.030487091,0.988113369,31,7,4,4,1.021349074
1.02133105,1.045397593,0.990549889,1,8,4,5,1.041462252
1.041418134,1.021901954,0.909181028,2,8,4,6,0.937657804
0.937666277,1.035619731,0.992292331,3,8,4,0,1.014231628
1.014177412,1.016393735,0.983891374,4,8,4,1,0.996516331
0.996525241,1.052455118,0.993714684,5,8,4,2,1.049200701
1.04919176,1.013924159,0.985342991,6,8,4,3,1.001883255
1.001883255,1.012307457,0.965578246,7,8,4,4,0.985957421
0.985923399,1.018453018,0.99498775,8,8,4,5,1.01489872
1.014907347,1.002414063,0.979862976,9,8,4,6,0.992927816
0.992919316,1.030819015,0.988511356,10,8,4,0,1.017815103
1.017815103,1.003583084,0.937548363,11,8,4,1,0.958045958
0.958045958,1.018875544,0.982458913,12,8,4,2,1.014643911
1.014643911,1.01866369,0.977607033,13,8,4,3,1.018490638
1.018507943,1.005471026,0.989839522,14,8,4,4,0.998275437
0.998300923,1.018117453,0.996630103,15,8,4,5,1.008016271
1.008033291,1.006500359,0.98677979,16,8,4,6,1.004516483
1.004499599,1.045828151,0.988671127,17,8,4,0,1.032255353
1.03228897,1.008011072,0.964096719,18,8,4,1,0.972693967
0.972433445,1.005760021,0.97138408,19,8,4,2,0.983741335
0.983808312,1.011062888,0.993336737,20,8,4,3,1.009011999
1.009011999,1.001728951,0.969528292,21,8,4,4,0.972362085
0.972362085,1.012819623,0.987241092,22,8,4,5,1.011457864
1.011440516,1.003798956,0.987968545,23,8,4,6,0.998327774
0.998327774,1.015719489,0.995318513,24,8,4,0,1.009612081
1.009560542,1.001191195,0.9470854,25,8,4,1,0.963574947
0.963583456,1.018428419,0.99379244,26,8,4,2,1.012132557
1.012132557,1.010294618,0.971471694,27,8,4,3,0.988230983
0.988239708,1.018671375,0.995974399,28,8,4,4,1.017647318
1.017682631,1.004250594,0.991819775,29,8,4,5,0.994821215
0.994821215,1.020587543,0.999520409,30,8,4,6,1.020395706
1.020317228,1.005050807,0.98826606,31,8,4,0,0.995137209
0.995137209,1.034497862,0.991446385,1,9,4,1,1.023247625
1.023204686,1.002778151,0.943807493,2,9,4,2,0.95794165
0.957933257,1.002584726,0.87701083,3,9,4,3,0.890968352
0.890959591,1.04381091,0.979505738,4,9,4,4,1.029875992
1.029856324,1.008250337,0.945140991,5,9,4,5,0.963704248
0.963704248,1.024325717,0.991329938,6,9,4,6,1.020233448
1.020233448,1.010149178,0.96023853,7,9,4,0,1.007818267
1.007818267,1.005541154,0.951835327,8,9,4,1,0.975879116
0.97589839,1.021378915,0.985958052,9,9,4,2,1.009657542
1.009627918,1.025038389,0.999501188,10,9,4,3,1.011286836
1.011296617,1.005706107,0.987698021,11,9,4,4,1.004874369
1.004874369,1.008334777,0.988999249,12,9,4,5,1.004975843
1.004956594,1.013206662,0.978710363,13,9,4,6,0.988919429
0.989561087,1.0398347,0.993399595,14,9,4,0,1.033156871
1.033147193,1.02403702,0.995559802,15,9,4,1,1.010313624
1.010304257,1.028566925,0.98924452,16,9,4,2,1.015233839
1.015289471,1.008146044,0.982201076,17,9,4,3,0.999196354
0.999196354,1.008079479,0.98879475,18,9,4,4,0.999241406
0.999241406,1.0223269,0.99613098,19,9,4,5,1.013610171
1.013591878,1,0.972124964,20,9,4,6,0.985552628
