Percent Change,High Percent,Low Percent,Day,Month,Year,DayOfWeek,Y
0.985408244,1.00616306,0.945841995,21,9,4,0,0.95392815
0.954166247,1.01452099,0.994462253,22,9,4,1,1.010758777
1.010758777,1.000370318,0.9634525,23,9,4,2,0.972064758
0.972140721,1.053691603,0.996376281,24,9,4,3,1.048964163
1.049013,1.001499083,0.983146957,25,9,4,4,0.995242041
0.995251352,1.009767142,0.996379422,26,9,4,5,1.003648645
1.003648645,1.006646222,0.988329496,27,9,4,6,1.004502279
1.004520922,1.015793772,0.991537062,28,9,4,0,0.992279425
0.9923815,1.015344623,0.995146947,29,9,4,1,1.013708237
1.013942006,1.000396555,0.983787373,30,9,4,2,0.99379346
0.993839571,1.012722009,0.970872075,1,10,4,3,0.985514912
0.985431398,1.004077366,0.978153603,2,10,4,4,0.995545972
0.995536555,1.002421445,0.993284274,3,10,4,5,0.997351545
0.997370462,1.01412124,0.997761845,4,10,4,6,1.012186563
1.012148629,1.010972125,0.995399391,5,10,4,0,1.010962755
1.011028344,1.000936035,0.975959667,6,10,4,1,0.982613853
0.982465571,1.00746156,0.995500424,7,10,4,2,1.006593718
1.006574851,1.026043277,0.988651166,8,10,4,3,1.023747271
1.023691042,1.016432462,0.992072138,9,10,4,4,1.01196503
1.011900947,1.038132718,0.999963812,10,10,4,5,1.022155878
1.021902565,1.012730621,0.998406459,11,10,4,6,1.006675166
1.00665746,1.030349668,0.98738875,12,10,4,0,1.014343758
1.01430858,1.002124247,0.981133221,13,10,4,1,0.990488577
0.990540599,1.010206225,0.988542068,14,10,4,2,0.999649872
0.999737404,1.014840562,0.9873308,15,10,4,3,1.007144483
1.007161994,1.003390361,0.975780652,16,10,4,4,0.984247861
0.984230475,1.007145507,0.995813387,17,10,4,5,1.003559505
1.003559505,1.012744123,0.998917454,18,10,4,6,1.012744123
1.012761725,1.027478687,0.991900653,19,10,4,0,1.021404177
1.021447628,1.023439029,0.994197671,20,10,4,1,1.013578472
1.01358698,1.109110596,0.998405184,21,10,4,2,1.075132622
1.074864021,1.029549803,0.991620788,22,10,4,3,1.013205263
1.01305689,1.004070086,0.981977537,23,10,4,4,0.997024521
0.996985978,1.017620771,0.995577411,24,10,4,5,1.014195584
1.01418012,1.017404894,0.983487078,25,10,4,6,0.993535107
0.993596097,1.015092458,0.98153917,26,10,4,0,1.00219443
1.002186757,1.055185086,0.999142518,27,10,4,1,1.045653256
1.045691536,1.014159888,0.945037084,28,10,4,2,0.972222019
0.97217809,1.027239933,0.977753176,29,10,4,3,1.01347311
1.013458048,1.015672141,0.976034777,30,10,4,4,1.007646578
1.007668871,1.037256088,0.991261191,31,10,4,5,1.017484993
1.017352251,1.006813816,0.987909101,1,11,4,6,0.997383205
0.997404951,1.004992841,0.96035524,2,11,4,0,0.985588349
0.98552294,1.036392463,0.980391578,3,11,4,1,1.033877807
1.034106412,1.015389004,0.965870356,4,11,4,2,1.00874278
1.00874278,1.112706425,0.996755175,5,11,4,3,1.101904479
1.102385194,1.023169316,0.976247122,6,11,4,4,0.998973958
0.998993196,1.011310678,0.923412204,7,11,4,5,0.951868637
0.951753091,1.055420663,0.992857432,8,11,4,6,1.044318994
1.044292016,1.021720176,0.95696008,9,11,4,0,0.98991817
0.989969838,1.008957463,0.984896921,10,11,4,1,0.998408142
0.998375522,1.042527331,0.998555848,11,11,4,2,1.025661467
1.025661467,1.041214847,0.986474089,12,11,4,3,1.038156704
1.038048395,1.011115203,0.980384214,13,11,4,4,1.001914933
1.001847419,1.000312441,0.962911457,14,11,4,5,0.98455563
0.984782302,1.005188277,0.981809925,15,11,4,6,0.992429097
0.992497527,1.058079114,0.994772504,16,11,4,0,1.047743213
1.047743213,1.067576784,0.990799124,17,11,4,1,1.056623075
1.056623075,1.045509362,0.977160392,18,11,4,2,1.006358175
1.006386484,1.021991437,0.977777903,19,11,4,3,1.001597741
1.001710258,1.056471315,0.99735475,20,11,4,4,1.048844458
1.048765831,1.015647592,0.985203869,21,11,4,5,1.000717583
1.00083004,1.003328108,0.944101705,22,11,4,6,0.985210789
0.986024089,1.01783689,0.977637412,23,11,4,0,0.99736815
0.998182124,1.055559784,0.982614463,24,11,4,1,1.041207746
1.041147946,1.017502545,0.967428139,25,11,4,2,0.977625773
0.977568337,1.009240515,0.867176943,26,11,4,3,0.916680465
0.91662171,1.016863917,0.960415829,27,11,4,4,0.998030406
0.998933622,1.042688974,0.984354765,28,11,4,5,1.034306348
1.034248014,1.034213777,0.988758975,29,11,4,6,1.025708275
1.025736476,1.090465193,1,30,11,4,0,1.083146376
1.08312988,1.010133111,0.926854776,1,12,4,1,0.95293383
0.952791682,1.030243128,0.977557425,2,12,4,2,1.024025064
1.024078347,1.019604783,0.982512825,3,12,4,3,1.011108336
1.010993871,1.005064047,0.957784171,4,12,4,4,0.960218413
0.960187534,1.02761356,0.991938899,5,12,4,5,1.026209299
1.0261825,1.014159616,0.985741147,6,12,4,6,1.012216651
1.011616003,1.002901634,0.976270626,7,12,4,0,0.989792652
0.989797815,1.006144762,0.950883636,8,12,4,1,0.955964279
0.955745196,1.01721936,0.963782037,9,12,4,2,1.012203641
1.012209099,1.000307342,0.966607535,10,12,4,3,0.983883404
0.984061339,1.002071176,0.96436262,11,12,4,4,0.987567464
0.987737322,1.050452939,0.999911243,12,12,4,5,1.043391192
1.043346813,1.03166189,0.995145708,13,12,4,6,1.019603256
1.019581989,1.008870278,0.991166225,14,12,4,0,1.00507916
1.005084375,1.014651939,0.989742605,15,12,4,1,1.008353265
1.008342889,1.10757048,0.993053662,16,12,4,2,1.09866373
1.098668876,1.111730352,0.994885797,17,12,4,3,1.068990226
1.068891876,1.019694786,0.979766291,18,12,4,4,1.01334601
1.013332866,1.042351995,0.985705391,19,12,4,5,1.030975977
1.030958681,1.018340351,0.9687673,20,12,4,6,0.984536731
0.984503179,1.026744369,0.937863432,21,12,4,0,0.968237334
0.968318274,1.048173371,0.984962869,22,12,4,1,1.048076585
1.047970999,1.010196971,0.952726189,23,12,4,2,0.976369391
0.976172085,1.022814064,0.977813806,24,12,4,3,1.020784236
1.020448798,1.04425864,0.988056657,25,12,4,4,1.040495265
1.041553056,1.085426892,0.991923835,26,12,4,5,1.070391306
1.07063003,1.071805686,0.977245156,27,12,4,6,0.992479299
0.992399935,1.045153699,0.995624391,28,12,4,0,1.030412198
1.030697813,1.012022775,0.957048324,29,12,4,1,1.011479644
1.011424222,1.058623902,1,30,12,4,2,1.054583645
1.054514238,1.014965289,0.970838472,31,12,4,3,1.002861419
1.002941095,1.023328509,0.99173451,1,1,5,4,1.014099345
1.014092437,1.131942765,0.988020995,2,1,5,5,1.096513248
1.096499624,1.079613828,0.994927453,3,1,5,6,1.023794066
1.025586387,1.017291302,0.854252103,4,1,5,0,0.969893932
0.96967586,1.074942059,0.937377012,5,1,5,1,1.061723421
1.061967053,1.086340013,0.982617289,6,1,5,2,1.082175221
1.082331107,1.096264793,0.988116363,7,1,5,3,1.072331753
1.072500238,1.062212414,0.92771066,8,1,5,4,1.02870543
1.028905601,1.018624776,0.954882385,9,1,5,5,0.988787703
0.988733525,1.03020446,0.875264323,10,1,5,6,0.951244966
0.951322177,1.000573369,0.796213147,11,1,5,0,0.930593555
0.927496315,1.033102806,0.919457461,12,1,5,1,0.961895218
0.961474623,1.108727819,0.952752692,13,1,5,2,1.097500969
1.0975362,1.07144615,0.983647822,14,1,5,3,1.04794374
1.04794374,1.013766187,0.880359509,15,1,5,4,0.940526908
0.938127462,1.03210455,0.963446688,16,1,5,5,0.980074445
0.980090771,1.021687891,0.940683119,17,1,5,6,0.994988909
0.994950042,1.044606035,0.971058814,18,1,5,0,1.02162497
1.022110485,1.03249742,0.982823104,19,1,5,1,0.982864054
0.979020273,1.014564122,0.932586212,20,1,5,2,0.989242125
0.989130586,1.003349092,0.848600175,21,1,5,3,0.869469981
0.869374131,1.096712896,0.936200294,22,1,5,4,1.070100231
1.0698927,1.013556969,0.952236915,23,1,5,5,0.972564792
0.972552669,1.029490316,0.965545289,24,1,5,6,1.004761831
1.004855322,1.080944539,0.991412436,25,1,5,0,1.000248106
0.999993797,1.020890644,0.956764183,26,1,5,1,1.008001464
1.00792393,1.001409248,0.901254169,27,1,5,2,0.935519206
0.935669977,1.111214151,0.983656101,28,1,5,3,1.097533946
1.097760853,1.154704524,0.957210088,29,1,5,4,1.027563006
1.027509084,1.018102041,0.959431487,30,1,5,5,0.999507289
0.999463557,1.00194565,0.938984762,31,1,5,6,0.965768809
0.965730888,1.047688088,0.976382495,1,2,5,0,1.012350937
1.012299588,1.073464821,0.998460345,2,2,5,1,1.058817211
1.058867936,1.060864713,0.997593478,3,2,5,2,1.060864713
1.06092389,1.028128312,0.966317741,4,2,5,3,0.982288991
0.982137592,1.035893164,0.990902305,5,2,5,4,1.035730899
1.035812031,1.068904926,0.999339436,6,2,5,5,1.024960444
1.024237218,1.011797425,0.952909717,7,2,5,6,0.99041523
0.990433074,1.199281405,0.979497395,8,2,5,0,1.194115861
1.194133877,1.037655939,0.972159478,9,2,5,1,1.002418291
1.002401048,1.016932644,0.941788259,10,2,5,2,0.964053342
0.964027539,1.08447233,0.982297233,11,2,5,3,1.070389519
1.070485426,1.019427024,0.962987811,12,2,5,4,0.987013231
0.9870424,1.015287157,0.976725188,13,2,5,5,0.995685315
0.995757086,1.053485005,0.997451884,14,2,5,6,1.031190047
1.03050532,1.006693944,0.941885701,15,2,5,0,0.986118397
0.986075197,1.053857163,0.981437053,16,2,5,1,1.025774916
1.025599676,1.069493687,0.99708714,17,2,5,2,1.059353597
1.059664818,1.008244632,0.977869065,18,2,5,3,0.990165948
0.990317596,1.090102558,0.98501069,19,2,5,4,1.083669154
1.08396766,1.028643468,0.967849862,20,2,5,5,1.000030399
0.999742498,1.043419857,0.992757693,21,2,5,6,1.027298614
1.027366583,1.000752121,0.841849242,22,2,5,0,0.942097163
0.942137206,1.000016632,0.833309618,23,2,5,1,0.903853155
0.903851307,1.049082928,0.961575184,24,2,5,2,1.01607815
1.016045438,1.046641675,0.941198368,25,2,5,3,0.944313314
0.944313314,1.031652407,0.942885453,26,2,5,4,0.987578977
0.987312614,1.043208851,0.972509934,27,2,5,5,0.99576113
0.995746022,1.009667071,0.93420756,28,2,5,6,0.978931854
0.978855991,1.102157859,0.99664087,1,3,5,0,1.09820529
1.098207504,1.012023244,0.949693118,2,3,5,1,0.976380969
0.976340643,1.085615689,0.994568607,3,3,5,2,1.040743708
1.040597082,1.027183059,0.943117409,4,3,5,3,0.96110185
0.959823768,1.022037235,0.958780984,5,3,5,4,1.00886824
1.008996435,1.008055542,0.965861795,6,3,5,5,1.001166015
1.002055383,1.051843596,0.999828217,7,3,5,6,1.042604143
1.042739115,1.027378508,0.967624326,8,3,5,0,1.025929173
1.026741114,1.04829196,0.992147447,9,3,5,1,1.048261398
1.048332073,1.044567778,0.967036972,10,3,5,2,1.017659481
1.017646727,1.040890796,0.973153665,11,3,5,3,1.034883763
1.035003724,1.004257329,0.953781774,12,3,5,4,0.990639412
0.990679201,1.079074657,0.979943214,13,3,5,5,1.068588761
1.06854336,1.007860415,0.966025359,14,3,5,6,0.966025359
0.966085824,1.024502092,0.931854243,15,3,5,0,0.943737377
0.940831295,1.022837314,0.959062919,16,3,5,1,1.022837314
1.022894848,1.03586212,0.953602295,17,3,5,2,1.035515855
1.035485975,1.01996544,0.96923876,18,3,5,3,0.978683388
0.978496668,1.031282852,0.976756007,19,3,5,4,1.007684968
1.007617313,1.030955115,0.996193451,20,3,5,5,1.000160113
1.000228978,1.008372147,0.956726119,21,3,5,6,0.987717178
0.987639722,1.017438344,0.937345001,22,3,5,0,0.943864774
0.943153716,1.031344759,0.979208204,23,3,5,1,1.006190234
1.003540444,1.052667048,0.952426021,24,3,5,2,0.963473893
0.963558593,1.016155169,0.963907892,25,3,5,3,0.980743359
0.980649723,1.07320519,0.999699907,26,3,5,4,1.0724647
1.072419881,1.027206916,0.981400521,27,3,5,5,1.015065287
1.014956263,1.011588541,0.979490448,28,3,5,6,0.998358305
0.998349353,1.047124794,0.985410125,29,3,5,0,1.033202008
1.033173316,1.030414166,0.990670767,30,3,5,1,1.020076508
1.020078244,1.017426844,0.969716563,31,3,5,2,0.999868984
0.999860476,1.010947328,0.98770489,1,4,5,3,0.999235916
0.999234215,1.024127102,0.995713424,2,4,5,4,1.004412601
1.004404086,1.013457834,0.964899757,3,4,5,5,0.967497389
0.967493998,1.024625086,0.989675726,4,4,5,6,1.01998258
1.020024641,1.01722956,0.976640098,5,4,5,0,1.013592246
1.016609309,1.005374436,0.97015836,6,4,5,1,0.9801805
0.9801805,1.010886901,0.956773104,7,4,5,2,0.964694299
0.96468223,1.039120255,0.995953385,8,4,5,3,1.038060342
1.038049618,1.014017646,0.993270979,9,4,5,4,1.000721458
1.00087126,1.053358657,0.996087903,10,4,5,5,1.027887021
1.028299907,1.014968447,0.991265199,11,4,5,6,1.003451426
1.003508308,1.021303022,0.99311628,12,4,5,0,0.998027745
0.998024411,1.063400798,0.999595748,13,4,5,1,1.06142798
1.061483105,1.019416406,0.965726219,14,4,5,2,0.991127436
0.991099109,1.011916746,0.985533181,15,4,5,3,1.003769534
1.003699669,1.004855122,0.949624752,16,4,5,4,0.97101956
0.970681014,1.018755409,0.972518795,17,4,5,5,0.97854569
0.978566877,1.005311176,0.863005303,18,4,5,6,0.936111
0.936127655,1.023286679,0.965560124,19,4,5,0,0.990001441
0.98998365,1.025335564,0.960057579,20,4,5,1,1.015061524
1.014995031,1.005044308,0.950036739,21,4,5,2,0.95291566
0.952935136,1.029488325,0.939979153,22,4,5,3,0.961134346
0.960718154,1.007596636,0.921718681,23,4,5,4,0.989102077
0.989047926,1.000825173,0.953743391,24,4,5,5,0.979431296
0.979417608,1.008868356,0.940311291,25,4,5,6,0.977547606
0.97754561,1.109416198,0.99698551,26,4,5,0,1.103281015
1.103089036,1.026229794,0.98766735,27,4,5,1,1.018984986
1.018975729,1.025145359,0.978930155,28,4,5,2,0.996464133
0.996413257,1.006110659,0.955531323,29,4,5,3,0.976698895
0.976726248,1.081462148,0.99115796,30,4,5,4,1.077629228
1.077606824,1.012652657,0.988052482,1,5,5,5,1.001524625
1.001526358,1.001058692,0.970648985,2,5,5,6,0.979182524
0.979217122,1.040972833,0.999233294,3,5,5,0,1.009963643
1.009977776,1.000536989,0.94001987,4,5,5,1,0.94001987
0.942311258,1.075435519,1,5,5,5,2,1.066245301
1.066239733,1.01608433,0.962631222,6,5,5,3,0.981971066
0.982075521,1.03949379,0.980300081,7,5,5,4,1.016411576
1.016289261,1.037341511,0.993753739,8,5,5,5,1.026335114
1.026343836,1.006566894,0.958766566,9,5,5,6,0.989763871
0.989983107,1.021848477,0.921496896,10,5,5,0,0.958759648
0.95871158,1.018354012,0.976798738,11,5,5,1,1.015213238
1.01519175,1.021942164,0.867579748,12,5,5,2,0.871058039
0.871304977,1.039254467,0.937910693,13,5,5,3,1.006202655
1.006208728,1.035294307,0.983283338,14,5,5,4,1.002714018
1.002699935,1.01608777,0.9360161,15,5,5,5,0.937191883
0.937603207,1.064948544,0.939898522,16,5,5,6,0.993517986
0.993470906,1.002610707,0.909040974,17,5,5,0,0.937900922
0.937840609,1.05127416,0.971413806,18,5,5,1,0.985272805
0.985295773,1.014413159,0.705428886,19,5,5,2,0.855989631
0.855670271,1.155804919,0.95378513,20,5,5,3,1.109254961
1.106367213,1.036864215,0.827168367,21,5,5,4,0.91840182
0.918244228,1.039821941,0.947008662,22,5,5,5,1.004218176
1.004177952,1.02141438,0.832979053,23,5,5,6,0.926105835
0.92719004,1.147792502,0.992923448,24,5,5,0,1.116079066
1.116165471,1.025473762,0.942898208,25,5,5,1,0.990315738
0.990248648,1.061869881,0.986223053,26,5,5,2,1.0227618
1.022756588,1.027343372,0.947560447,27,5,5,3,0.978809651
0.982017376,1.007806825,0.902166919,28,5,5,4,0.925260487
0.925312377,1.043813877,0.943913415,29,5,5,5,0.969720591
0.969852374,1.052018977,0.966801872,30,5,5,6,1.030746503
1.030492089,1.051529009,0.959858602,31,5,5,0,1.046420155
1.046299517,1.014908444,0.958395787,1,6,5,1,0.983732098
0.98373478,1.041218174,0.980740139,2,6,5,2,1.023661881
1.023659156,1.05076726,0.990358321,3,6,5,3,1.043444803
1.043553974,1.001633011,0.909890945,4,6,5,4,0.940290472
0.940032762,1.028402984,0.945463231,5,6,5,5,0.964137976
0.964102689,1.025769524,0.99286573,6,6,5,6,1.008353346
1.008353346,1.026223356,0.932841738,7,6,5,0,0.937529666
0.937434735,1.014093988,0.928025948,8,6,5,1,0.994290327
0.994367766,1.123769301,0.971337856,9,6,5,2,1.118215992
1.119503976,1.025835313,0.958496543,10,6,5,3,0.980580706
0.980711809,1.026921807,0.982239464,11,6,5,4,1.018014258
1.01855444,1.002756171,0.929526121,12,6,5,5,0.949995179
0.949995179,1.10866568,0.981941214,13,6,5,6,1.100243885
1.100277719,1.049874308,0.993486077,14,6,5,0,1.038573599
1.038396786,1.019631069,0.976985625,15,6,5,1,0.99095811
0.990760689,1.008625564,0.950391177,16,6,5,2,0.954864614
0.954909448,1.031094638,0.976198426,17,6,5,3,0.992545216
0.992375671,1.00316726,0.925168548,18,6,5,4,0.939648579
0.940190036,1.016418787,0.974154319,19,6,5,5,0.992826391
0.9927565,1.016530136,0.939936752,20,6,5,6,1.002390815
1.002449952,1.003104116,0.878818694,21,6,5,0,0.890277235
0.890015984,1.050178804,0.912226546,22,6,5,1,1.025682786
1.025742756,1.070342141,0.976558774,23,6,5,2,1.036186508
1.036303437,1.046671279,0.96076382,24,6,5,3,1.029327664
1.029170292,1.023958108,0.904138717,25,6,5,4,0.911527531
0.911472714,1.033264645,0.956153595,26,6,5,5,1.020615913
1.020733031,1.075616102,0.993630435,27,6,5,6,1.075399028
1.075513767,1.015829446,0.978741256,28,6,5,0,0.994051704
0.99409207,1.061286702,0.993337645,29,6,5,1,1.039370832
1.039309923,1.007169449,0.952389723,30,6,5,2,0.977514889
0.977620937,1.000057093,0.937440588,1,7,5,3,0.957548664
0.9575087,1.011439321,0.975922867,2,7,5,4,1.008085337
1.008109188,1.032400589,0.986665365,3,7,5,5,1.027461836
1.027461836,1.034965518,0.999922286,4,7,5,6,1.015986046
1.015951506,1.000099159,0.939572768,5,7,5,0,0.954409723
0.954429555,1.040770589,0.996829779,6,7,5,1,1.015943126
1.016035146,1.023603,0.987513402,7,7,5,2,0.989456217
0.989210808,1.001884263,0.949423203,8,7,5,3,0.970669888
0.970669888,1.036904063,0.984808147,9,7,5,4,1.028329931
1.028339059,1.012524521,0.97807839,10,7,5,5,0.991505339
0.991511257,1.031924036,0.994300345,11,7,5,6,1.021393103
1.021411008,1.010801004,0.954262993,12,7,5,0,0.967415852
0.967214264,1.006089512,0.974427673,13,7,5,1,0.988582165
0.988573103,1.009902896,0.965882216,14,7,5,2,1.002838565
1.002832454,1.010252738,0.949888027,15,7,5,3,0.970140613
0.970195457,1.012483395,0.975501142,16,7,5,4,0.985921243
0.985619757,1.016900116,0.994373001,17,7,5,5,1.00427601
1.004253706,1.02824744,0.990567265,18,7,5,6,1.008487241
1.008407921,1.003275346,0.958949624,19,7,5,0,0.970245006
0.970188372,1.006661175,0.950537369,20,7,5,1,0.966220643
0.96624983,1.100685692,0.990756745,21,7,5,2,1.0784267
1.078436769,1.014120012,0.987479654,22,7,5,3,1.005203584
1.005172462,1.040488701,0.992049019,23,7,5,4,1.040417488
1.040330796,1.010550438,0.99441675,24,7,5,5,1.006675496
1.023571078,1.0290354,0.985136294,25,7,5,6,1.0290354
1.029070291,1.144963735,0.995603563,26,7,5,0,1.053240394
1.053740503,1.0579606,0.976755161,27,7,5,1,1.057856026
1.057813124,1.035786709,0.985637661,28,7,5,2,1.014012532
1.014159552,1.015539004,0.983298758,29,7,5,3,0.999810043
0.999802544,1.056580944,0.958933629,30,7,5,4,1.055055986
1.055005987,1.001988086,0.973105158,31,7,5,5,0.984652168
0.983616657,1.025415563,0.952939051,1,8,5,6,0.9606914
0.96048663,1.014527286,0.970471384,2,8,5,0,0.982407737
0.982382656,1.015298437,0.962233899,3,8,5,1,0.973521347
0.975004723,1.0462994,0.983439997,4,8,5,2,1.040548963
1.040483498,1.041070206,0.940379117,5,8,5,3,1.028509302
1.028539502,1.058358047,0.976436562,6,8,5,4,1.047151344
1.046889528,1.044702896,0.995940137,7,8,5,5,1.042760613
1.042075789,1.01568244,0.971503805,8,8,5,6,0.982233895
0.982280996,1.060870101,0.977833035,9,8,5,0,1.056842235
1.056785151,1.008245142,0.965416211,10,8,5,1,0.985134545
0.985121581,1.025076108,0.995058474,11,8,5,2,0.999366134
0.999322267,1.014299103,0.961643727,12,8,5,3,0.974564497
0.974577666,1.077290334,0.996360688,13,8,5,4,1.076684533
1.076695793,1.005883756,0.964601252,14,8,5,5,0.984770841
0.984793849,1.005554069,0.96774817,15,8,5,6,0.998060855
0.998067227,1.021510227,0.971920513,16,8,5,0,0.978819619
0.976929919,1.026860535,0.968061864,17,8,5,1,0.973514132
0.97350324,1.029397352,0.989682509,18,8,5,2,1.000731689
1.000778679,1.051120268,0.983472663,19,8,5,3,1.045387572
1.045405459,1.055320414,0.997649535,20,8,5,4,1.054907639
1.055035963,1.007887695,0.978988445,21,8,5,5,0.990792621
0.990683154,1.012479947,0.985279433,22,8,5,6,1.007859563
1.007877979,1.025243933,0.995598452,23,8,5,0,1.005771956
1.005625779,1.006357442,0.961461667,24,8,5,1,0.963300863
0.963153485,1.031919576,0.988595061,25,8,5,2,1.026979043
1.026976947,1.007213069,0.946238754,26,8,5,3,0.955856179
